subject_id	subject_label	predicate	object_id	object_label	sources	confidence	evidence_count	evidence_types	evidence_pmid	evidence_type	evidence_span
FOODON:03302481	sourdough bread	INCREASES_ABUNDANCE_OF	NCBITaxon:841	Roseburia	LLM	0.75	1	mechanistic	34707578	mechanistic	Most remarkable increases in short-chain fatty acid production mirrored higher abundances of Roseburia species
LLM:soy_hull_dietary_fiber	soy hull dietary fiber	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.75	1	animal	32662806	animal	the relative abundance of Barnesiella, Lactobacillus, Ruminococcus and Flavonifractor at the genus level was greater than that in the normal control group
LLM:soy_hull_dietary_fiber	soy hull dietary fiber	INCREASES_ABUNDANCE_OF	NCBITaxon:1263	Ruminococcus	LLM	0.75	1	animal	32662806	animal	the relative abundance of Barnesiella, Lactobacillus, Ruminococcus and Flavonifractor at the genus level was greater than that in the normal control group
LLM:soy_isolate_dietary_fiber	soy isolate dietary fiber	INCREASES_ABUNDANCE_OF	NCBITaxon:119852	Oscillospira	LLM	0.8	1	animal	40253171	animal	long-term intake of HPSIDF inhibited the degradation of Lactobacillus intestinalis and promoted the proliferation of Oscillospira
LLM:soy_sauce-like_seasoning	soy sauce-like seasoning	INCREASES_ABUNDANCE_OF	LLM:agathobacter_rectalis	Agathobacter rectalis	LLM	0.85	1	mechanistic	38966053	mechanistic	The soy sauce-like seasoning promoted the growth of A. rectalis 2.6-fold
LLM:soybean_oil	soybean oil	INCREASES_ABUNDANCE_OF	NCBITaxon:562	Escherichia coli	LLM	0.85	1	animal	37400966	animal	The SO HFD causes gut dysbiosis, including increased abundance of an endogenous adherent invasive Escherichia coli (AIEC)
LLM:soymilk-okara_powder	soymilk-okara powder	INCREASES_ABUNDANCE_OF	NCBITaxon:29523	Bacteroides	LLM	0.75	1	cohort	38512409	cohort	the difference in the relative abundance of Bacteroides genus in feces between the baseline and after the intervention significantly correlated with the changes in the frequency of bowel movements per week
LLM:specific_carbohydrate_diet	specific carbohydrate diet	INCREASES_ABUNDANCE_OF	NCBITaxon:543	Enterobacteriaceae	LLM	0.7	1	case_control	29651370	case_control	Other specific changes in bacterial composition included an increase in Enterobacteriaceae, including Escherichia and Enterobacter species
LLM:sphingomyelin	sphingomyelin	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.75	1	animal	35351615	animal	PC and SM supplementation could modulate endogenous tryptophan metabolism, arginine and proline metabolism, purine metabolism, bile secretion, as well as vitamin digestion and absorption, closely correlated with their regulation on the abundance of Lactobacillus, Faecalibacterium, Dubosiella, Turicibacter, and Parasutterella communities
LLM:sphingomyelin	sphingomyelin	INCREASES_ABUNDANCE_OF	NCBITaxon:216851	Faecalibacterium	LLM	0.75	1	animal	35351615	animal	PC and SM supplementation could modulate endogenous tryptophan metabolism, arginine and proline metabolism, purine metabolism, bile secretion, as well as vitamin digestion and absorption, closely correlated with their regulation on the abundance of Lactobacillus, Faecalibacterium, Dubosiella, Turicibacter, and Parasutterella communities
LLM:squid-derived_chondroitin_sulfate	squid-derived chondroitin sulfate	INCREASES_ABUNDANCE_OF	NCBITaxon:1678	Bifidobacterium	LLM	0.85	1	animal	42083198	animal	squid-derived CS profoundly restructured gut microbial community composition by enriching putative beneficial bacteria (e.g., Bifidobacterium, Clostridium, Blautia)
LLM:squid-derived_chondroitin_sulfate	squid-derived chondroitin sulfate	INCREASES_ABUNDANCE_OF	NCBITaxon:1506	Clostridium	LLM	0.85	1	animal	42083198	animal	squid-derived CS profoundly restructured gut microbial community composition by enriching putative beneficial bacteria (e.g., Bifidobacterium, Clostridium, Blautia)
LLM:sterile_soil	sterile soil	INCREASES_ABUNDANCE_OF	LLM:butyric_acid-producing_bacteria	butyric acid-producing bacteria	LLM	0.7	1	animal	41660981	animal	soil ingestion elevated butyric acid levels
LLM:stigmasterol	stigmasterol	INCREASES_ABUNDANCE_OF	LLM:butyrate-producing_bacteria	butyrate-producing bacteria	LLM	0.75	1	animal	34691046	animal	stigmasterol treatment enhanced the production of gut microbiota-derived short-chain fatty acids (SCFAs), particularly butyrate
LLM:sturgeon_hydrolysate	sturgeon hydrolysate	INCREASES_ABUNDANCE_OF	NCBITaxon:541000	Ruminococcaceae	LLM	0.8	1	animal	32701080	animal	SH increased the Bacteroidetes/Firmicutes ratio and the relative abundance of Ruminococcaceae, Porphyromonadaceae, and Bacteroidetes S24-7
LLM:sucralose	sucralose	INCREASES_ABUNDANCE_OF	NCBITaxon:35783	Enterococcus	LLM	0.75	1	mechanistic	38519184	mechanistic	Both compounds, also increased bacterial species positively correlated with intestinal inflammation and fibrosis (i.e.: Enterococcus, Veillonella and Mucispirillum schaedleri)
LLM:sugarcane_bagasse_arabinoxylan	sugarcane bagasse arabinoxylan	INCREASES_ABUNDANCE_OF	NCBITaxon:841	Roseburia	LLM	0.8	1	animal	41670191	animal	BGAX regulated the key genus Bacteroides and also increased several other beneficial bacterial genera, such as Roseburia
LLM:sugarcane_bagasse_arabinoxylan	sugarcane bagasse arabinoxylan	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	41670191	animal	BGAX regulated the key genus Bacteroides and also increased several other beneficial bacterial genera, such as Roseburia, Akkermansia
LLM:sulfated_polysaccharide_sppm60-iii	sulfated polysaccharide SPPM60-III	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	39410218	animal	the 16S rRNA results showed that PPM60-III and SPPM60-III could decrease Beijerinck and Bifidobacterium, and increase Akkermansia, Escherichia coli, and Fidobacteria
LLM:surfactin	surfactin	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	36634244	animal	it increased the abundance of beneficial bacteria such as Lactobacillus and unidentified Prevotella
LLM:surfactin	surfactin	INCREASES_ABUNDANCE_OF	NCBITaxon:59823	Prevotella	LLM	0.75	1	animal	36634244	animal	it increased the abundance of beneficial bacteria such as Lactobacillus and unidentified Prevotella
LLM:sweet_tea_extract	sweet tea extract	INCREASES_ABUNDANCE_OF	NCBITaxon:976	Bacteroidetes	LLM	0.8	1	animal	35684007	animal	STE also altered the gut microbiota profile of UC mice by increasing Bacteroidetes, Lactobacillus, Akkermansia, Lachnospiraceae_NK4A136_group, and Alistipes
LLM:sweet_tea_extract	sweet tea extract	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	35684007	animal	STE also altered the gut microbiota profile of UC mice by increasing Bacteroidetes, Lactobacillus, Akkermansia, Lachnospiraceae_NK4A136_group, and Alistipes
LLM:synbiotic	synbiotic	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	39508961	animal	synbiotic selectively promoted the growth of beneficial bacteria (e.g., Akkermansia, Lactobacillus)
LLM:synbiotic	synbiotic	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	39508961	animal	synbiotic selectively promoted the growth of beneficial bacteria (e.g., Akkermansia, Lactobacillus)
LLM:synbiotic_mulberry	synbiotic mulberry	INCREASES_ABUNDANCE_OF	LLM:allobaculum	Allobaculum	LLM	0.8	1	animal	40399636	animal	SM induced significant modulation in gut microbiota by significantly increasing the abundance of Allobaculu
LLM:synbiotics	synbiotics	INCREASES_ABUNDANCE_OF	NCBITaxon:1239	Firmicutes	LLM	0.75	1	animal	41276036	animal	After treatment with EPMB, the number of Firmicutes in the intestinal flora increased while the number of Bacteroidetes decreased
LLM:syringic_acid	syringic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239759	Alistipes	LLM	0.8	1	animal	37227445	animal	syringic acid administration enriched the abundance of Alistipes and norank_f__norank_o__Gastranaerophilales in mice
LLM:tacrolimus_lactobacillus_plantarum	tacrolimus + Lactobacillus plantarum	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.75	1	animal	36992690	animal	Beneficial alterations of the gut microbiome characterized by a remarkable expansion of the genus Lactobacillus were induced by tacrolimus treatment. Oral supplementation with Lacto further improved the tacrolimus-mediated suppression of body weight loss in colitis
LLM:tamarind_seed_polysaccharide_hydrolysate	tamarind seed polysaccharide hydrolysate	INCREASES_ABUNDANCE_OF	NCBITaxon:59823	Prevotella	LLM	0.8	1	animal	37631047	animal	the structure of the gut microbiota was also altered, with beneficial bacteria, including Prevotella and Blautia, significantly enriched by TSPH.
LLM:tamarind_seed_polysaccharide_hydrolysate	tamarind seed polysaccharide hydrolysate	INCREASES_ABUNDANCE_OF	NCBITaxon:572511	Blautia	LLM	0.8	1	animal	37631047	animal	the structure of the gut microbiota was also altered, with beneficial bacteria, including Prevotella and Blautia, significantly enriched by TSPH.
LLM:tannic_acid	tannic acid	INCREASES_ABUNDANCE_OF	LLM:tannase-containing_bacteria	tannase-containing bacteria	LLM	0.75	1	animal	36759174	animal	TA-induced enrichment of microbial metabolite gallic acid (GA) was responsible for the action of TA
LLM:tanshinones	tanshinones	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.75	1	animal	41923590	animal	Correlation network analysis identifies key functional modules linking beneficial microbes (e.g., Akkermansia)
LLM:taurocholic_acid	taurocholic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:35833	Bilophila wadsworthia	LLM	0.8	1	animal	26045269	animal	A similar bloom of B. wadsworthia is seen when IL-10(-/-) mice are fed a low-fat diet supplemented with TC
LLM:taurodeoxycholic_acid	taurodeoxycholic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.85	1	animal	41448004	animal	increasing Akkermansia
LLM:tauroursodeoxycholic_acid	tauroursodeoxycholic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	38816229	animal	TUDCA modulated the dysbiosis in mice with colitis, especially for the remarkable rise in Akkermansia
LLM:taxifolin	taxifolin	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.75	1	animal	41371522	animal	This study employed dihydrogenourea (taxifolin, TAX) as a pre-intervention to enrich Lactobacillus spp. in the intestinal tract of mice
LLM:taxifolin	taxifolin	INCREASES_ABUNDANCE_OF	NCBITaxon:885	Desulfovibrio	LLM	0.8	1	animal	33664740	animal	the increases of the abundances of Desulfovibrio C21 c20 and Gemmiger formicilis at species level
LLM:taxifolin	taxifolin	INCREASES_ABUNDANCE_OF	NCBITaxon:745368	Gemmiger formicilis	LLM	0.8	1	animal	33664740	animal	the increases of the abundances of Desulfovibrio C21 c20 and Gemmiger formicilis at species level
LLM:taxifolin	taxifolin	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.75	1	animal	35268045	animal	taxifolin reversed the changes of Akkermansia
LLM:tea_flower_polysaccharide	tea flower polysaccharide	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.75	1	mechanistic	32371134	mechanistic	enhanced the relative abundances of Klebsiella, Dialister, Megasphaera, Collinsella, Lactobacillus and Bifidobacterium
LLM:tea_flower_polysaccharide	tea flower polysaccharide	INCREASES_ABUNDANCE_OF	NCBITaxon:1678	Bifidobacterium	LLM	0.75	1	mechanistic	32371134	mechanistic	enhanced the relative abundances of Klebsiella, Dialister, Megasphaera, Collinsella, Lactobacillus and Bifidobacterium
LLM:tea_flower_polysaccharide	tea flower polysaccharide	INCREASES_ABUNDANCE_OF	LLM:escherichia_shigella	Escherichia/Shigella	LLM	0.75	1	mechanistic	32371134	mechanistic	increased Escherichia/Shigella, Enterococcus, Collinsella, Lactobacillus and Bifidobacterium while decreased Enterobacter, Streptococcus, Bacteroides, Clostridium XlVa, Megasphaera, Roseburia, Granulicatella, Akkermansia and Fusobacterium for the IBD feces
LLM:tea_polyphenols	tea polyphenols	INCREASES_ABUNDANCE_OF	NCBITaxon:33958	Lactobacillaceae	LLM	0.8	1	animal	35498966	animal	TPP + TPS increased that of Lactobacillaceae and Lactobacillus
LLM:tea_polyphenols	tea polyphenols	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	35498966	animal	TPP + TPS increased that of Lactobacillaceae and Lactobacillus
LLM:tea_polyphenols	tea polyphenols	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.85	1	animal	41763794	animal	The mechanism involved that marked enrichment of beneficial genera, including Akkermansia (TPP-enriched)
LLM:tea_polysaccharide	tea polysaccharide	INCREASES_ABUNDANCE_OF	LLM:clavispora_lusitaniae	Clavispora lusitaniae	LLM	0.8	1	animal	41233306	animal	Tea polysaccharide enhanced the anti-colitis activity of P4013B by promoting its proliferation and colonization in the colon
LLM:tea_polysaccharides	tea polysaccharides	INCREASES_ABUNDANCE_OF	NCBITaxon:33958	Lactobacillaceae	LLM	0.8	1	animal	35498966	animal	TPP + TPS increased that of Lactobacillaceae and Lactobacillus
LLM:tea_polysaccharides	tea polysaccharides	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	35498966	animal	TPP + TPS increased that of Lactobacillaceae and Lactobacillus
LLM:tea_polysaccharides	tea polysaccharides	INCREASES_ABUNDANCE_OF	LLM:allobaculum	Allobaculum	LLM	0.85	1	animal	41763794	animal	The mechanism involved that marked enrichment of beneficial genera, including... Allobaculum/Lactobacillus (TPS-enriched)
LLM:tea_polysaccharides	tea polysaccharides	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.85	1	animal	41763794	animal	The mechanism involved that marked enrichment of beneficial genera, including... Allobaculum/Lactobacillus (TPS-enriched)
LLM:teasaponin	teasaponin	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	33363184	animal	TS could reverse the Firmicutes/Bacteroidetes (F/B) ratio and increase the beneficial bacteria, including Akkermansia and Bacteroides
LLM:teasaponin	teasaponin	INCREASES_ABUNDANCE_OF	NCBITaxon:29523	Bacteroides	LLM	0.8	1	animal	33363184	animal	TS could reverse the Firmicutes/Bacteroidetes (F/B) ratio and increase the beneficial bacteria, including Akkermansia and Bacteroides
LLM:tebuconazole	tebuconazole	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.85	1	animal	34763016	animal	tebuconazole significantly increases the relative abundance of Akkermansia of mice
LLM:tegoprazan	tegoprazan	INCREASES_ABUNDANCE_OF	NCBITaxon:821	Bacteroides vulgatus	LLM	0.85	1	animal	35693794	animal	Tegoprazan alleviated gut microbiota dysbiosis and enhanced the growth of Bacteroides vulgatus
LLM:thiol-modified_hyaluronic_acid_hydrogel	thiol-modified hyaluronic acid hydrogel	INCREASES_ABUNDANCE_OF	LLM:short-chain_fatty_acid-producing_bacteria	short-chain fatty acid-producing bacteria	LLM	0.75	1	animal	39058786	animal	HASH also modulated the gut microbiota, including increasing the diversity and enhancing the abundance of short-chain fatty acid-associated bacteria
LLM:thyme_polyphenol	thyme polyphenol	INCREASES_ABUNDANCE_OF	NCBITaxon:572511	Blautia	LLM	0.8	1	animal	36594593	animal	the abundany of probiotics including Blautia, Bacteroides, Romboutsia, and Faecalibaculum associated with the synthesis of short chain fatty acids (SCFAs) were elevated
LLM:thyme_polyphenol	thyme polyphenol	INCREASES_ABUNDANCE_OF	LLM:faecalibaculum	Faecalibaculum	LLM	0.8	1	animal	36594593	animal	the abundany of probiotics including Blautia, Bacteroides, Romboutsia, and Faecalibaculum associated with the synthesis of short chain fatty acids (SCFAs) were elevated
LLM:thymol	thymol	INCREASES_ABUNDANCE_OF	NCBITaxon:29523	Bacteroides	LLM	0.8	1	animal	40077957	animal	THY altered the composition of the gut microbiota in colitis mice by increasing the abundance of Bacteroides
LLM:tilapia_head_glycolipids	tilapia head glycolipids	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	32219260	animal	TH-GLs had a selective increase in the enrichment of Akkermansia, Prevotellaceae, Oscillospira, Allobaculum, Bifidobacterium, and Coprococcus
LLM:tilapia_head_glycolipids	tilapia head glycolipids	INCREASES_ABUNDANCE_OF	NCBITaxon:1678	Bifidobacterium	LLM	0.8	1	animal	32219260	animal	TH-GLs had a selective increase in the enrichment of Akkermansia, Prevotellaceae, Oscillospira, Allobaculum, Bifidobacterium, and Coprococcus
LLM:tilapia_skin_collagen_hydrolysates	tilapia skin collagen hydrolysates	INCREASES_ABUNDANCE_OF	LLM:allobaculum	Allobaculum	LLM	0.8	1	animal	36645331	animal	while they increased the abundance of Firmicutes at the phylum level and Lachnoclostridium, Allobaculum, Enterorhabdus, and unclassified__f__Ruminococcaceae at the genus level
LLM:tilapia_skin_collagen_hydrolysates	tilapia skin collagen hydrolysates	INCREASES_ABUNDANCE_OF	LLM:unclassified_ruminococcaceae	unclassified_Ruminococcaceae	LLM	0.8	1	animal	36645331	animal	while they increased the abundance of Firmicutes at the phylum level and Lachnoclostridium, Allobaculum, Enterorhabdus, and unclassified__f__Ruminococcaceae at the genus level
LLM:traditional_bread	traditional bread	INCREASES_ABUNDANCE_OF	NCBITaxon:976	Bacteroidetes	LLM	0.75	1	rct	38363772	rct	The treatment bread suggestively reduced the Firmicutes/Bacteroidetes ratio (p-value = 0.058)
LLM:tuna_bioactive_peptide	tuna bioactive peptide	INCREASES_ABUNDANCE_OF	LLM:intestinal_flora	intestinal flora	LLM	0.65	1	animal	33652919	animal	TBP increased the short-chain fatty acids (SCFAs) levels and the diversity and imbalance of intestinal flora
LLM:turmeric_polysaccharides	turmeric polysaccharides	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.85	1	animal	34664583	animal	TPS alleviated gut microbiota dysbiosis caused by DSS, especially increasing the abundance of probiotics associated with tryptophan metabolism, such as Lactobacillus and Clostridia-UCG-014
LLM:turmeric_polysaccharides	turmeric polysaccharides	INCREASES_ABUNDANCE_OF	LLM:clostridia-ucg-014	Clostridia-UCG-014	LLM	0.85	1	animal	34664583	animal	TPS alleviated gut microbiota dysbiosis caused by DSS, especially increasing the abundance of probiotics associated with tryptophan metabolism, such as Lactobacillus and Clostridia-UCG-014
LLM:turmeric_powder	turmeric powder	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.85	1	animal	36413756	animal	TP ameliorated intestinal microbiota dysbiosis caused by DSS and particularly enhanced the abundances of probiotics correlated with tryptophan metabolism, such as Lactobacillus and Bifidobacterium
LLM:turmeric_powder	turmeric powder	INCREASES_ABUNDANCE_OF	NCBITaxon:1678	Bifidobacterium	LLM	0.85	1	animal	36413756	animal	TP ameliorated intestinal microbiota dysbiosis caused by DSS and particularly enhanced the abundances of probiotics correlated with tryptophan metabolism, such as Lactobacillus and Bifidobacterium
LLM:unfermented_soluble_dietary_fiber_from_wheat_bran	unfermented soluble dietary fiber from wheat bran	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.8	1	animal	38167692	animal	UFSDF and FSDF improved the diversity of gut microbiota, up-regulated the abundance of some beneficial bacteria such as Akkermansia and Muribaculaceae
LLM:unfermented_soluble_dietary_fiber_from_wheat_bran	unfermented soluble dietary fiber from wheat bran	INCREASES_ABUNDANCE_OF	LLM:muribaculaceae	Muribaculaceae	LLM	0.8	1	animal	38167692	animal	UFSDF and FSDF improved the diversity of gut microbiota, up-regulated the abundance of some beneficial bacteria such as Akkermansia and Muribaculaceae
LLM:uromyrtoside	uromyrtoside	INCREASES_ABUNDANCE_OF	LLM:staphylococcus_ureilyticus	Staphylococcus ureilyticus	LLM	0.75	1	animal	40974653	animal	TNBS-induced colitis significantly altered microbial composition... while decreasing Staphylococcus ureilyticus and Mailhella massiliensis. Treatment with comps 4 and 6 effectively restored the imbalanced microbiota.
LLM:ursodeoxycholic_acid	ursodeoxycholic acid	INCREASES_ABUNDANCE_OF	LLM:clostridium_cluster_xiva	Clostridium cluster XIVa	LLM	0.8	1	animal	28115375	animal	administration of bile acids prevented the loss of Clostridium cluster XIVa
LLM:ursodeoxycholic_acid	ursodeoxycholic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239935	Akkermansia muciniphila	LLM	0.8	1	animal	28115375	animal	administration of bile acids prevented the loss of Clostridium cluster XIVa and increased the abundance of Akkermansia muciniphila
LLM:ursodeoxycholic_acid	ursodeoxycholic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239934	Akkermansia	LLM	0.85	1	animal	38556635	animal	UDCA treatment significantly upregulated Akkermansia colonization in a mouse model.
LLM:vanillic_acid	vanillic acid	INCREASES_ABUNDANCE_OF	NCBITaxon:239935	Akkermansia muciniphila	LLM	0.8	1	animal	39812000	animal	VA positively altered the gut microbiota composition, promoting beneficial bacteria such as Akkermansia muciniphila
LLM:vedolizumab	vedolizumab	INCREASES_ABUNDANCE_OF	NCBITaxon:216816	Bifidobacterium longum	LLM	0.75	1	cohort	38215655	cohort	the strains of bifidobacterium longum (P = 0.022) and bacteroides sartorii (P = 0.039) significantly increased after treatment than before treatment
LLM:vegan_diet	vegan diet	INCREASES_ABUNDANCE_OF	NCBITaxon:59823	Prevotella	LLM	0.75	1	cohort	32751971	cohort	the diversity of fecal microbiota in vegans was generally higher than omnivores, with Prevotella and Bacteroides dominant in both groups
FOODON:00003816	vegetable	INCREASES_ABUNDANCE_OF	LLM:lactobacillus_crispatus	Lactobacillus crispatus	LLM	0.8	1	cohort	41533698	cohort	The beneficial Lactobacillus crispatus dominated the vaginal microbiota of individuals with either high dietary quality or those consuming more vegetables or low added sugar, regardless of IBD status.
FOODON:00003816	vegetable	INCREASES_ABUNDANCE_OF	NCBITaxon:301301	Roseburia hominis	Bolte2021	0.85	1	observational			
FOODON:00003816	vegetable	INCREASES_ABUNDANCE_OF	NCBITaxon:577309	Paraprevotella	Bolte2021	0.8	1	observational			
LLM:vinegar-processed_schisandra_chinensis	vinegar-processed Schisandra Chinensis	INCREASES_ABUNDANCE_OF	LLM:duncaniella	Duncaniella	LLM	0.75	1	animal	39357281	animal	In the gut, both treatments reshaped the gut microbial composition, restoring the relative abundance of Duncaniella, Candidatus_Amulumruptor, Alistipes, Parabacteroides, Lachnospiraceae_bacterium, uncultured_Bacteroides_sp., Candidatus_Amulumruptor_caecigallinarius, with VSC showing more pronounced effects.
LLM:vinegar-processed_schisandra_chinensis	vinegar-processed Schisandra Chinensis	INCREASES_ABUNDANCE_OF	NCBITaxon:239759	Alistipes	LLM	0.75	1	animal	39357281	animal	In the gut, both treatments reshaped the gut microbial composition, restoring the relative abundance of Duncaniella, Candidatus_Amulumruptor, Alistipes, Parabacteroides, Lachnospiraceae_bacterium, uncultured_Bacteroides_sp., Candidatus_Amulumruptor_caecigallinarius, with VSC showing more pronounced effects.
LLM:vinegar-processed_frankincense	vinegar-processed frankincense	INCREASES_ABUNDANCE_OF	NCBITaxon:216816	Bifidobacterium longum	LLM	0.8	1	animal	40287117	animal	PF enhanced the BSH activity of Bifidobacterium longum and Lactobacillus acidophilus (P < 0.01)
LLM:vinegar-processed_frankincense	vinegar-processed frankincense	INCREASES_ABUNDANCE_OF	LLM:lactobacillus_acidophilus	Lactobacillus acidophilus	LLM	0.8	1	animal	40287117	animal	PF enhanced the BSH activity of Bifidobacterium longum and Lactobacillus acidophilus (P < 0.01)
LLM:vinegared_cornu_cervi_degelatinatum	vinegared Cornu Cervi Degelatinatum	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	38312676	animal	VCCD performed better in improving Bacteroidetes/Firmicutes ratios and species evenness and abundance; performed better in increasing the quantity of lactobacillus
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:543	Enterobacteriaceae	LLM	0.8	1	rct	29726893	rct	No changes in overall faecal bacterial diversity were noted although a significant increase in Enterobacteriaceae abundance was observed in patients with UC [p = 0.03]
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:1239	Firmicutes	LLM	0.85	1	cohort	31987101	cohort	Firmicutes and Bifidobacterium were increased by 1.5 (P < 0.0001), 1.2 (P < 0.0001) fold after supplementation
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:1678	Bifidobacterium	LLM	0.85	1	cohort	31987101	cohort	Firmicutes and Bifidobacterium were increased by 1.5 (P < 0.0001), 1.2 (P < 0.0001) fold after supplementation
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:239759	Alistipes	LLM	0.85	1	rct	29573237	rct	the abundancy of Alistipes, Barnesiella, unclassified Porphyromonadaceae (both Actinobacteria), Roseburia, Anaerotruncus, Subdoligranulum and an unclassified Ruminococaceae (all Firmicutes) increased significantly after 1-week vitamin D administration in CD
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:841	Roseburia	LLM	0.85	1	rct	29573237	rct	the abundancy of Alistipes, Barnesiella, unclassified Porphyromonadaceae (both Actinobacteria), Roseburia, Anaerotruncus, Subdoligranulum and an unclassified Ruminococaceae (all Firmicutes) increased significantly after 1-week vitamin D administration in CD
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:186803	Lachnospiraceae	LLM	0.85	1	cohort	41895287	cohort	Vitamin D alters the profiles of IgA-bound (increased Lachnospiraceae, Blautia)
LLM:vitamin_d	vitamin D	INCREASES_ABUNDANCE_OF	NCBITaxon:572511	Blautia	LLM	0.85	1	cohort	41895287	cohort	Vitamin D alters the profiles of IgA-bound (increased Lachnospiraceae, Blautia)
LLM:vitamin_d3	vitamin D3	INCREASES_ABUNDANCE_OF	NCBITaxon:29523	Bacteroides	LLM	0.85	1	rct	31892611	rct	After the intervention, we observed a dose-dependent increase in relative abundance of Bacteroides with a significant difference between the 600 IUs and the 10,000 IUs groups (p=0.027)
LLM:vitamin_d3	vitamin D3	INCREASES_ABUNDANCE_OF	NCBITaxon:1869337	Parabacteroides	LLM	0.85	1	rct	31892611	rct	and Parabacteroides with a significant difference between the 600 IUs and the 4,000 IUs groups (p=0.039)
LLM:vitamin_k2	vitamin K2	INCREASES_ABUNDANCE_OF	LLM:faecalibaculum	Faecalibaculum	LLM	0.8	1	animal	36769323	animal	the SCFAs and SCFA-producing genera, such as Eubacterium_ruminantium_group and Faecalibaculum, were elevated in the colon
LLM:vitexin	vitexin	INCREASES_ABUNDANCE_OF	NCBITaxon:29523	Bacteroides	LLM	0.75	1	animal	36124900	animal	Vitexin is beneficial for regulating abundances of some certain bacteria, such as Bacteroides, Helicobacter, Alistipes, Lachnospiraceae_NK4A136_group, and Lachnospiraceae_UCG-006
LLM:walnut_green_husk_polysaccharide	walnut green husk polysaccharide	INCREASES_ABUNDANCE_OF	LLM:prevotellaceae	Prevotellaceae	LLM	0.8	1	animal	33857511	animal	WGHP consumption not only increased the SCFAs content but also improved the relative abundance of Prevotellaceae and Allobaculum in the gut of rats
LLM:walnut_green_husk_polysaccharide	walnut green husk polysaccharide	INCREASES_ABUNDANCE_OF	LLM:allobaculum	Allobaculum	LLM	0.8	1	animal	33857511	animal	WGHP consumption not only increased the SCFAs content but also improved the relative abundance of Prevotellaceae and Allobaculum in the gut of rats
LLM:walnut_oil	walnut oil	INCREASES_ABUNDANCE_OF	NCBITaxon:1591	Lactobacillus	LLM	0.8	1	animal	33222270	animal	The relative abundance in gut microbiota shifted from more pathogenic bacteria-Helicobacter (NC: 22% versus MD: 3%) toward probiotic-Lactobacillus (NC: 19% versus MD: 40%)
LLM:walnut_oil	walnut oil	INCREASES_ABUNDANCE_OF	LLM:probiotics	probiotics	LLM	0.7	1	animal	33775855	animal	shifted from more pathogens towards probiotics, and increased the levels of short-chain fatty acids (SCFAs)
