subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
FOODON:03311075	breakfast cereal	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03311075	breakfast cereal	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03311075	breakfast cereal	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03307240	chocolate	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03307240	chocolate	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003585	nectarine	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003596	muskmelon	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003596	muskmelon	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003596	muskmelon	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004500	ice cream	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315521	tallow (edible)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315521	tallow (edible)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315521	tallow (edible)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03317509	olive	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00002711	cracker	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00002711	cracker	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003540	papaya	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003540	papaya	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003540	papaya	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003540	papaya	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003693	parsnip	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003693	parsnip	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003693	parsnip	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315925	pate	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315925	pate	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315925	pate	Food	contains	CHEBI:15843	arachidonic acid	Bioactive	FooDB	11875		observational	0.9		DATABASE: DTU	
FOODON:00003206	peanut	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003206	peanut	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003520	pepper	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315232	pecan nut (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03411240	turbot	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00002280	stone pine nut food product	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00002280	stone pine nut food product	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00002280	stone pine nut food product	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003691	pistachio nut	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003670	leek	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003670	leek	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003670	leek	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003670	leek	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03311167	chive leaf (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03311167	chive leaf (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03311167	chive leaf (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003041	pear	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03315904	meat sausage	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03316284	horseradish	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03310112	rapeseed (dried)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03310112	rapeseed (dried)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03310112	rapeseed (dried)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03310112	rapeseed (dried)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	Bioactive	FooDB	3103		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	Bioactive	FooDB	3103		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	Bioactive	FooDB	3103		observational	0.9		DATABASE: DTU	
FOODON:03411237	shrimp	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03310485	remoulade	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03310485	remoulade	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03310485	remoulade	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03310485	remoulade	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003008	red currant (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301014	grape wine	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003417	grape	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003417	grape	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003417	grape	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03315272	pastry	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03315272	pastry	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03302200	wheat bread	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03411034	pacific ocean perch	Food	contains	CHEBI:16196	oleic acid	Bioactive	FooDB	12861		observational	0.9		DATABASE: DTU	
