subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
NCBITaxon:29001	Alternaria brassicicola	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4559	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:5207	Cryptococcus neoformans	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4560	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:4932	Saccharomyces cerevisiae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4561	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:27288	Saccharomyces castellii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4562	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:4932	Saccharomyces cerevisiae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4563	531	observational	0.85	Faeces		18S rDNA sequencing
NCBITaxon:5057	Aspergillus clavatus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4564	531	observational	0.85	Faeces		18S rDNA sequencing
NCBITaxon:5207	Cryptococcus neoformans	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4565	531	observational	0.85	Faeces		18S rDNA sequencing
NCBITaxon:5476	Candida albicans	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4566	531	observational	0.85	Faeces		18S rDNA sequencing
NCBITaxon:543	Enterobacteriaceae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4567	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4568	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:76892	Caulobacteriaceae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4569	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:724	Haemophilus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4570	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:29330	Alicyclobacillus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4571	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:13687	Sphingomonas	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4572	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:286	Pseudomonas	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4573	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:32008	Burkholderia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4574	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:31977	Veillonellaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4575	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:86331	Mogibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4576	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:140625	Lachnobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4577	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:437755	Moryella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4578	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4579	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:712	Pasteurellaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4580	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:84107	Coriobacteriaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4581	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:574697	Butyricimonas	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4582	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4583	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:131079	Limnobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4584	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:577309	Paraprevotella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4585	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1763	Mycobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4586	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:51514	Dehalobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4587	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:189330	Dorea	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4588	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:171550	Rikenellaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4589	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4590	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:119852	Oscillospira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4591	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4592	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:397864	Barnesiellaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4593	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:570	Klebsiella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4594	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:29523	Bacteroides	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4595	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1869337	Parabacteroides	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4596	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4597	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4598	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:186803	Lachnospiraceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4599	532	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:5478	Candida glabrata	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4600	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:165808	Cystofilobasidiaceae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4601	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:76773	Malassezia globosa	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4602	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:165440	Dioszegia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4603	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:5021	Leptosphaeria	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4605	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:92860	Pleosporales	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4606	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:5552	Trichosporon	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4607	532	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:86085	Gymnopilus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4608	533	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:443882	Psathyrella artemisiae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4609	533	observational	0.85	Tissue biopsie		ITS2 sequencing
NCBITaxon:34450	Cortinariaceae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4610	533	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:86085	Gymnopilus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4611	533	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:139379	Hymenochaete	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4612	533	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:38447	Monilinia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4613	533	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:10404	Hepadnaviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	5115	575	observational	0.85	Tissue biopsie		RNA-seq
NCBITaxon:10482	Polydnaviridae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	5116	575	observational	0.85	Tissue biopsie		RNA-seq
NCBITaxon:249184	Tymoviridae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	5117	575	observational	0.85	Tissue biopsie		RNA-seq
NCBITaxon:291484	Hepeviridae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5118	575	observational	0.85	Tissue biopsie		RNA-seq
NCBITaxon:675071	Virgaviridae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5119	575	observational	0.85	Tissue biopsie		RNA-seq
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5445	615	observational	0.8	Tissue biopsie		qPCR
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5618	633	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1239	Firmicutes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5619	633	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1224	Proteobacteria	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5620	633	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:239759	Alistipes	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5875	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:397864	Barnesiella	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5876	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5877	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5878	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1869337	Parabacteroides	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5879	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:13687	Sphingomonas	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5880	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:12916	Acidovorax	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5881	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:165697	Sphingopyxis	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	5882	666	observational	0.88	Tissue biopsie		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5891	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5892	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:28050	Lachnospira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5893	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:906	Megasphaera	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5894	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:29580	Janthinobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5895	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:341027	Sphingobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5896	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:283168	Odoribacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5897	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5898	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1060	Rhodobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5899	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:561	Escherichia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5900	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:570	Klebsiella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5901	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:29387	Staphylococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5902	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5903	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:191303	Turicibacter	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5904	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:162289	Peptoniphilus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5905	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:244127	Anaerotruncus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5906	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:150022	Finegoldia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5907	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:35832	Bilophila	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5908	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:976	Bacteroidetes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	5909	669	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1262	Peptostreptococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6300	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:469	Acinetobacter	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6301	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:626929	Bacteroides clarus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6302	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:228654	Psychrobacter pulmonis	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6303	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:346096	Paludibacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6304	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:1591	Lactobacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6305	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:906	Megasphaera	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6306	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:360807	Roseburia Inulinivorans	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6307	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:84024	Clostridium disporicum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6308	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:191303	Turicibacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6309	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:384636	Bacteroides xylanolyticus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6310	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6311	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:1304	Streptococcus salivarius	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6312	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:1265	Ruminococcus flavefaciens	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6313	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:39488	Eubacterium hallii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6314	714	observational	0.85	Faeces		bTEFAP
NCBITaxon:52225	Mitsuokella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6315	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1573535	Holdemanella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6316	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1508657	Ruminiclostridium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6317	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:191303	Turicibacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6318	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1304	Streptococcus salivarius	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6319	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:84024	Clostridium disporicum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6320	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6321	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1591	Lactobacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6322	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6323	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1686	Bifidobacterium catenulatum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6324	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:1502	Clostridium perfringens	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6325	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:360807	Roseburia Inulinivorans	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6326	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:33038	Ruminococcus gnavus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6327	714	observational	0.85	Tissue biopsie		bTEFAP
NCBITaxon:29317	Actinomyces	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6328	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:84111	Eggerthella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6329	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1573536	Faecalicoccus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6330	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1306	Streptococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6331	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1505657	Intestinibacter	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6332	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:204475	Gemmiger	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6333	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:28050	Lachnospira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6334	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:44748	Sporobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6335	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6336	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:572511	Blautia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6337	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:553372	Asaccharobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6338	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6340	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:459786	Oscillibacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6341	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:204475	Gemmiger	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6342	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:28050	Lachnospira	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6343	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:44748	Sporobacter	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6344	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:29317	Actinomyces	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6346	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:84111	Eggerthella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6347	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1573536	Faecalicoccus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6348	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1306	Streptococcus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6349	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:41200	Bifidobacterium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6350	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:264995	Anaerofustis	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6351	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:1378	Gemella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6352	715	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:39491	Eubacterium rectale	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6630	736	observational	0.88	Faeces		GA-Map
NCBITaxon:1735	Eubacterium biforme	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6631	736	observational	0.88	Faeces		GA-Map
NCBITaxon:1311	Streptococcus agalactiae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6632	736	observational	0.88	Faeces		GA-Map
NCBITaxon:1869337	Parabacteroides	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6633	736	observational	0.88	Faeces		GA-Map
NCBITaxon:41200	Bifidobacterium	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6635	736	observational	0.88	Faeces		GA-Map
NCBITaxon:59823	Prevotella	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6636	736	observational	0.88	Faeces		GA-Map
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6645	738	observational	0.85	Faeces		Metagenomic sequencing
NCBITaxon:817	Bacteroides fragilis	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6646	738	observational	0.85	Faeces		Metagenomic sequencing
NCBITaxon:821	Bacteroides vulgatus	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	6647	738	observational	0.85	Faeces		Metagenomic sequencing
NCBITaxon:625	Shigella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6648	738	observational	0.85	Faeces		Metagenomic sequencing
NCBITaxon:216816	Bifidobacterium longum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6649	738	observational	0.85	Faeces		Metagenomic sequencing
NCBITaxon:10841	Microviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6880	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:10662	Myoviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6881	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
