id	label	type
LLM:peonidin-3-o-_3_6-o-dimalonyl-beta-d-glucoside	peonidin-3-O-(3,6-O-dimalonyl-β-D-glucoside)	Bioactive
LLM:peptidoglycan	peptidoglycan	Bioactive
LLM:peptidoglycan_disaccharide	peptidoglycan disaccharide	Bioactive
LLM:peptoclostridium	Peptoclostridium	Microbe
LLM:peptococcaceae	Peptococcaceae	Microbe
LLM:peptostreptococcus_productus	Peptostreptococcus productus	Microbe
LLM:peptostreptococcus_russellii	Peptostreptococcus russellii	Microbe
LLM:peptostreptococcus_species	Peptostreptococcus species	Microbe
LLM:perfluorolauric_acid	Perfluorolauric acid	Bioactive
LLM:perianal_fistulizing_crohn_s_disease	perianal fistulizing Crohn's disease	IBD_Outcome
LLM:pericarpium_citri_reticulatae_chachiensis_polysaccharide	Pericarpium Citri Reticulatae 'Chachiensis' polysaccharide	Bioactive
LLM:perilla_frutescens_seed_oil	Perilla frutescens seed oil	Food
LLM:perilla_oil	perilla oil	Food
LLM:periplaneta_americana_extract	Periplaneta americana extract	Food
LLM:persea_americana_extract	Persea americana extract	Food
LLM:persimmon-derived_tannin	persimmon-derived tannin	Food
LLM:persimmon_phenolic_extract	persimmon phenolic extract	Food
LLM:persistent_fatigue_post-hct	persistent fatigue post-HCT	IBD_Outcome
LLM:petasites_japonicus_leaf_extract	Petasites japonicus leaf extract	Food
LLM:petunidin_3-o-_rhamnopyranosyl-_trans-p-coumaroyl_-5-o-_beta-d-glucopyranoside	petunidin 3-O-[rhamnopyranosyl-(trans-p-coumaroyl)]-5-O-[β-d-glucopyranoside]	Bioactive
LLM:phaeodactylum_tricornutum_polysaccharide	Phaeodactylum tricornutum polysaccharide	Bioactive
LLM:phascolarctobacterium_faecium	Phascolarctobacterium faecium	Microbe
LLM:phellinus_igniarius_polysaccharide	Phellinus igniarius polysaccharide	Bioactive
LLM:phellinus_linteus_acidic_polysaccharide	Phellinus linteus acidic polysaccharide	Bioactive
LLM:phellinus_linteus_polysaccharide	Phellinus linteus polysaccharide	Bioactive
LLM:phellodendri_chinensis_cortex	Phellodendri chinensis Cortex	Food
LLM:phellodendri_chinensis_cortex_polysaccharide	Phellodendri chinensis Cortex polysaccharide	Bioactive
LLM:phenolics	phenolics	Bioactive
LLM:phenylacetic_acid	phenylacetic acid	Bioactive
LLM:phenylalanocholic_acid	phenylalanocholic acid	Bioactive
LLM:phillyrin	phillyrin	Food
LLM:phlobaphene-enriched_maize	phlobaphene-enriched maize	Food
LLM:phloretin	phloretin	Bioactive
LLM:phloridzin	phloridzin	Bioactive
LLM:phlorizin	Phlorizin	Food
LLM:phocaeicola	Phocaeicola	Microbe
LLM:phocaeicola_faecalis_fxjyn30e22	Phocaeicola faecalis FXJYN30E22	Microbe
LLM:phocaeicola_russellii	Phocaeicola russellii	Microbe
LLM:phocaeicola_vulgatus	Phocaeicola vulgatus	Microbe
LLM:phocea_massiliensis	Phocea massiliensis	Microbe
LLM:phoma_herbarum_alpha-d-glucan	Phoma herbarum α-D-glucan	Bioactive
LLM:phosphatidylcholine	phosphatidylcholine	Food
LLM:phosvitin	Phosvitin	Food
LLM:phyllanthus_emblica_extract	Phyllanthus emblica extract	Food
LLM:phyllanthus_emblica_polysaccharide	Phyllanthus emblica polysaccharide	Bioactive
LLM:physical_activity	physical activity	Food
LLM:phytic_acid	phytic acid	Bioactive
LLM:phytosphingosine	Phytosphingosine	Food
LLM:piceatannol	piceatannol	Bioactive
LLM:picroside_iii	Picroside III	Food
LLM:pine_pollen_polysaccharide_ppm60	Pine pollen polysaccharide (PPM60)	Bioactive
LLM:pine_pollen_polysaccharide_ppm60-iii	pine pollen polysaccharide PPM60-III	Bioactive
LLM:pingkui_enema	Pingkui enema	Food
LLM:pingwei_powder	Pingwei Powder	Food
LLM:pinitol	pinitol	Bioactive
LLM:pinocembrin	Pinocembrin	Food
LLM:pioglitazone	pioglitazone	Food
LLM:pistacia_atlantica	Pistacia atlantica	Food
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	Food
LLM:pithecellobium_clypearia_extract	Pithecellobium clypearia extract	Food
LLM:pks_escherichia_coli	pks+ Escherichia coli	Microbe
LLM:plant-based_diet	plant-based diet	Food
LLM:plant_foods	plant foods	Food
LLM:plant_protein	plant protein	Food
LLM:plant_sugar_cane_fibre	plant sugar cane fibre	Food
LLM:plantamajoside	plantamajoside	Bioactive
LLM:plantaricin_ef	plantaricin EF	Bioactive
LLM:plasmon-activated_water	Plasmon-activated water	Food
LLM:platycodon_grandiflorum_root_fermentation_broth	Platycodon grandiflorum root fermentation broth	Food
LLM:pleurotus_eryngii	Pleurotus eryngii	Food
LLM:pleurotus_eryngii_beta-glucan_wpep	Pleurotus eryngii β-glucan (WPEP)	Bioactive
LLM:poly-d-3-hydroxybutyric_acid	poly-D-3-hydroxybutyric acid	Bioactive
LLM:polydatin	polydatin	Bioactive
LLM:polydextrose	polydextrose	Bioactive
LLM:polygonatum_cyrtonema_fructan	Polygonatum cyrtonema fructan	Food
LLM:polygonatum_cyrtonema_hua_oligosaccharide	Polygonatum Cyrtonema Hua oligosaccharide	Bioactive
LLM:polygonatum_kingianum_polysaccharide	Polygonatum kingianum polysaccharide	Bioactive
LLM:polygonatum_kingianum_polysaccharide_postbiotic	Polygonatum kingianum polysaccharide postbiotic	Bioactive
LLM:polygonatum_odoratum_methanol_extract	Polygonatum odoratum methanol extract	Food
LLM:polygonatum_sibiricum_polysaccharide	Polygonatum sibiricum polysaccharide	Bioactive
LLM:polygonatum_sibiricum_saponins	Polygonatum sibiricum saponins	Bioactive
LLM:polygonum_hydropiper_l-coptis_chinensis_franch	Polygonum hydropiper L-Coptis chinensis Franch	Food
LLM:polyguluronate	Polyguluronate	Bioactive
LLM:polynucleobacter_wianus	Polynucleobacter wianus	Microbe
LLM:polypeptide	polypeptide	Bioactive
LLM:polyphenol	polyphenol	Bioactive
LLM:polyphenol_enriched_diet	polyphenol enriched diet	Food
LLM:polyphenolics	polyphenolics	Bioactive
LLM:polysaccharide	polysaccharide	Bioactive
LLM:polysaccharide-degrading_enzymes	polysaccharide-degrading enzymes	Bioactive
LLM:polysaccharide_a	polysaccharide A	Bioactive
LLM:polysorbate-80	polysorbate-80	Bioactive
LLM:polysorbate_80	polysorbate 80	Food
LLM:polystyrene_microplastics	polystyrene microplastics	Food
LLM:pomegranate_beverage	pomegranate beverage	Food
LLM:pomegranate_decoction	pomegranate decoction	Food
LLM:pomegranate_ellagitannin	pomegranate ellagitannin	Food
LLM:pomegranate_extract	pomegranate extract	Food
LLM:pomegranate_juice	pomegranate juice	Food
LLM:pomegranate_peel	pomegranate peel	Food
LLM:pomegranate_peel-hawthorn_combination	pomegranate peel-hawthorn combination	Food
LLM:pomegranate_peel_extract_nanoparticles	pomegranate peel extract nanoparticles	Food
LLM:pomegranate_polysaccharide	pomegranate polysaccharide	Bioactive
LLM:pomegranate_seed_oil	pomegranate seed oil	Food
LLM:poppy_extract	poppy extract	Food
LLM:porcine_bone_soup	porcine bone soup	Food
LLM:porcine_intestinal_mucosal_peptides	porcine intestinal mucosal peptides	Bioactive
LLM:poria_cocos_polysaccharide	Poria cocos polysaccharide	Bioactive
LLM:porphyra_haitanensis_polysaccharide	Porphyra haitanensis polysaccharide	Bioactive
LLM:porphyra_tenera	Porphyra tenera	Food
LLM:porphyromonadaceae	Porphyromonadaceae	Microbe
LLM:porphyromonas_gingivalis	Porphyromonas gingivalis	Microbe
LLM:portulaca_oleracea	Portulaca oleracea	Food
LLM:portulaca_oleracea_l_exosome-like_nanoparticles	Portulaca oleracea L exosome-like nanoparticles	Food
LLM:portulaca_oleracea_macromolecular_extract	Portulaca oleracea macromolecular extract	Food
LLM:portulaca_oleracea_polysaccharide	Portulaca oleracea polysaccharide	Bioactive
LLM:portulaca_oleracea_small_molecular_extract	Portulaca oleracea small molecular extract	Food
LLM:postbiotic	postbiotic	Food
LLM:postoperative_disease_recurrence	postoperative disease recurrence	IBD_Outcome
LLM:postoperative_endoscopic_recurrence_in_crohn_s_disease	postoperative endoscopic recurrence in Crohn's disease	IBD_Outcome
LLM:potato_fiber	potato fiber	Food
LLM:potato_protein	potato protein	Food
LLM:potato_starch	potato starch	Food
LLM:potatoes	potatoes	Food
LLM:potentilla_anserina_l_flavonoids	Potentilla anserina L. flavonoids	Bioactive
LLM:pouchitis	pouchitis	IBD_Outcome
LLM:poultry	poultry	Food
LLM:pr39_peptide	PR39 peptide	Bioactive
LLM:pre-ibd	pre-IBD	IBD_Outcome
LLM:prebiotic_mixture_extract	prebiotic mixture extract	Food
LLM:prebiotic_oligosaccharide	prebiotic oligosaccharide	Bioactive
LLM:prebiotics	prebiotics	Food
LLM:premna_puberula_ethyl_acetate_extract	Premna puberula ethyl acetate extract	Food
LLM:prescription_diet_gastrointestinal_biome	Prescription Diet Gastrointestinal Biome	Food
LLM:previpect	Previpect	Food
LLM:prevotella_9	Prevotella_9	Microbe
LLM:prevotella_baroniae	Prevotella baroniae	Microbe
LLM:prevotella_bivia	Prevotella bivia	Microbe
LLM:prevotella_copri	Prevotella copri	Microbe
LLM:prevotella_denticola	Prevotella denticola	Microbe
LLM:prevotella_histicola	Prevotella histicola	Microbe
LLM:prevotella_phage	Prevotella phage	Microbe
LLM:prevotellaceae	Prevotellaceae	Microbe
LLM:prevotellaceae_ucg-001	Prevotellaceae_UCG-001	Microbe
LLM:primary_sclerosing_cholangitis	primary sclerosing cholangitis	IBD_Outcome
LLM:primary_sclerosing_cholangitis_associated_with_inflammatory_bowel_disease	primary sclerosing cholangitis associated with inflammatory bowel disease	IBD_Outcome
LLM:primary_sclerosing_cholangitis_with_inflammatory_bowel_disease	primary sclerosing cholangitis with inflammatory bowel disease	IBD_Outcome
LLM:primary_sclerosing_cholangitis_with_ulcerative_colitis	primary sclerosing cholangitis with ulcerative colitis	IBD_Outcome
LLM:pristimerin	pristimerin	Food
LLM:pro-inflammatory_bacteria	pro-inflammatory bacteria	Microbe
LLM:pro-inflammatory_diet	pro-inflammatory diet	Food
LLM:pro-inflammatory_microbiota	pro-inflammatory microbiota	Microbe
LLM:pro-inflammatory_microorganisms	pro-inflammatory microorganisms	Microbe
LLM:proanthocyanidin	proanthocyanidin	Food
LLM:proanthocyanidins	proanthocyanidins	Food
LLM:proanthocyanidins_and_beta-glucan	Proanthocyanidins and β-glucan	Bioactive
LLM:probiotic	probiotic	Food
LLM:probiotic-enriched_community	probiotic-enriched community	Microbe
LLM:probiotic_and_fish_oil_co-loaded_emulsion	probiotic and fish oil co-loaded emulsion	Food
LLM:probiotic_blend	probiotic blend	Microbe
LLM:probiotic_cocktail	probiotic cocktail	Food
LLM:probiotic_combination_saccharomyces_boulardii_lactobacillus_rhamnosus_lactobacil	probiotic combination (Saccharomyces boulardii, Lactobacillus rhamnosus, Lactobacillus acidophilus, Bifidobacterium breve with amylase)	Food
LLM:probiotic_complex	probiotic complex	Food
LLM:probiotic_lab	probiotic LAB	Food
LLM:probiotic_lactobacilli	probiotic lactobacilli	Food
LLM:probiotic_microcapsule	probiotic microcapsule	Food
LLM:probiotic_mixture_tetragenococcus_halophilus_and_eubacterium_rectale	probiotic mixture (Tetragenococcus halophilus and Eubacterium rectale)	Food
LLM:probiotics	probiotics	Microbe
LLM:processed_croton_tiglium_cream	processed Croton tiglium cream	Food
LLM:processed_foods	processed foods	Food
LLM:processed_frankincense	processed frankincense	Food
LLM:processed_meat	processed meat	Food
LLM:processed_terminalia_chebula	processed Terminalia chebula	Food
LLM:procyanidin_b2	procyanidin B2	Bioactive
LLM:prodigiosin	prodigiosin	Food
LLM:progesterone	progesterone	Bioactive
LLM:propanoic_acid	propanoic acid	Bioactive
LLM:propionate	propionate	Bioactive
LLM:propionibacterium	Propionibacterium	Microbe
LLM:propionibacterium_freudenreichii	Propionibacterium freudenreichii	Microbe
LLM:propionibacterium_freudenreichii_b1	Propionibacterium freudenreichii B1	Microbe
LLM:propionic_acid	propionic acid	Bioactive
LLM:propionylated_fructooligosaccharides	Propionylated fructooligosaccharides	Food
LLM:propolis	propolis	Food
LLM:propyl-propane_thiosulfonate	propyl-propane thiosulfonate	Bioactive
LLM:protaetia_brevitarsis_protein_hydrolysate	Protaetia brevitarsis protein hydrolysate	Bioactive
LLM:protected_butyrate	protected butyrate	Bioactive
LLM:protectin_dx	protectin DX	Bioactive
LLM:protective_commensal_bacteria	protective commensal bacteria	Microbe
LLM:protein	protein	Bioactive
LLM:proteus_hauseri	Proteus hauseri	Microbe
LLM:proteus_mirabilis	Proteus mirabilis	Microbe
LLM:protocatechuic_acid_sodium_alginate_coated_lactiplantibacillus_plantarum	protocatechuic acid sodium alginate coated Lactiplantibacillus plantarum	Microbe
LLM:protopine	protopine	Food
LLM:provetella	Provetella	Microbe
LLM:provocaceae	Provocaceae	Microbe
LLM:proximal_colonic_microbiome	proximal colonic microbiome	Microbe
LLM:prunella_vulgaris_honey	Prunella vulgaris honey	Food
LLM:pseudobutyrivibrio	Pseudobutyrivibrio	Microbe
LLM:pseudocereals	pseudocereals	Food
LLM:pseudomonadota	Pseudomonadota	Microbe
LLM:pseudomonas_aeruginosa	Pseudomonas aeruginosa	Microbe
LLM:psoriasis	psoriasis	IBD_Outcome
LLM:psyllium	psyllium	Food
LLM:psyllium_fiber	psyllium fiber	Food
LLM:psyllium_fibre	psyllium fibre	Food
LLM:psyllium_husk	psyllium husk	Food
LLM:pterostilbene	pterostilbene	Food
LLM:pu-erh_tea	Pu-erh tea	Food
LLM:pueraria_flavones	Pueraria flavones	Food
LLM:puerarin	puerarin	Bioactive
LLM:pulsatella_decoction	Pulsatella decoction	Food
LLM:pulsatilla_chinensis_saponins	Pulsatilla chinensis saponins	Bioactive
LLM:pulsatillae_radix_extract	Pulsatillae radix extract	Food
LLM:pumpkin_polysaccharides	pumpkin polysaccharides	Bioactive
LLM:punicalagin	punicalagin	Food
LLM:purified_diet	purified diet	Food
LLM:purified_low-fat_diet_with_cellulose	purified low-fat diet with cellulose	Food
LLM:purple-fleshed_potato	purple-fleshed potato	Food
LLM:purple_potato	purple potato	Food
LLM:purple_sweet_potato_anthocyanin_extract	purple sweet potato anthocyanin extract	Bioactive
LLM:purple_sweet_potato_polysaccharide	purple sweet potato polysaccharide	Bioactive
LLM:purple_sweet_potato_resistant_starch	purple sweet potato resistant starch	Food
LLM:purple_yam_polyphenol_extracts	Purple yam polyphenol extracts	Bioactive
LLM:putrescine	putrescine	Bioactive
LLM:pxr_and_car_deficiency	PXR and CAR deficiency	Food
LLM:pyrus_pashia_buch_polysaccharide	Pyrus pashia Buch polysaccharide	Bioactive
LLM:qing-chang-hua-shi_granule	Qing-Chang-Hua-Shi granule	Food
LLM:qing-re-hua-shi_decoction	Qing-Re-Hua-Shi Decoction	Food
LLM:qingchang_wenzhong_decoction	Qingchang Wenzhong Decoction	Food
LLM:qingchang_yuyang_decoction	Qingchang Yuyang Decoction	Food
LLM:qinghua_jianpi_recipe	Qinghua Jianpi Recipe	Food
LLM:qingqiao_polyphenols	Qingqiao polyphenols	Bioactive
LLM:qingzhuan_dark_tea_polysaccharides-zinc	Qingzhuan dark tea polysaccharides-zinc	Bioactive
LLM:qingzhuan_tea_aged_10_years	Qingzhuan tea aged 10 years	Food
LLM:qingzhuan_tea_aged_5_years	Qingzhuan tea aged 5 years	Food
LLM:quercetin-3-o-galactoside	quercetin-3-O-galactoside	Bioactive
LLM:quercetin_aglycone	quercetin aglycone	Food
LLM:quercetin_and_luteolin_combination	quercetin and luteolin combination	Food
LLM:quercetin_monoglycosides	quercetin monoglycosides	Bioactive
LLM:quiescent_crohn_s_disease_with_persistent_symptoms	quiescent Crohn's disease with persistent symptoms	IBD_Outcome
LLM:quiescent_inflammatory_bowel_disease_with_chronic_fatigue	quiescent inflammatory bowel disease with chronic fatigue	IBD_Outcome
LLM:quinoa	quinoa	Food
LLM:quinoa_bran_soluble_dietary_fiber	quinoa bran soluble dietary fiber	Food
LLM:quinoa_peptide	quinoa peptide	Bioactive
LLM:quinoa_peptide_tpgaff	quinoa peptide TPGAFF	Bioactive
LLM:quinoa_polysaccharides	quinoa polysaccharides	Bioactive
LLM:quinoa_protein	quinoa protein	Food
LLM:quinoa_saponins	quinoa saponins	Bioactive
LLM:quyushengxin_formula	Quyushengxin formula	Food
LLM:r-equol	R-equol	Bioactive
LLM:r7i_peptide	R7I peptide	Bioactive
LLM:r_-salbutamol	(R)-salbutamol	Bioactive
LLM:radiation-induced_gastrointestinal_injury	radiation-induced gastrointestinal injury	IBD_Outcome
LLM:radix_aucklandiae	Radix Aucklandiae	Food
LLM:ralstonia	Ralstonia	Microbe
LLM:ralstonia_insidiosa	Ralstonia insidiosa	Microbe
LLM:ramulus_mori_polysaccharide-plga_nanoparticles	ramulus mori polysaccharide-PLGA nanoparticles	Bioactive
LLM:raspberry_pectin_ag	raspberry pectin AG	Food
LLM:raspberry_pectin_p37	raspberry pectin P37	Food
LLM:raspberry_pectin_p55	raspberry pectin P55	Food
LLM:rattan_pepper_polysaccharide	Rattan pepper polysaccharide	Bioactive
LLM:raw_pecan_kernels	raw pecan kernels	Food
LLM:raw_terminalia_chebula	raw Terminalia chebula	Food
LLM:recurrent_clostridiodes_difficile_infection	recurrent Clostridiodes difficile infection	IBD_Outcome
LLM:recurrent_clostridioides_difficile_infection	recurrent Clostridioides difficile infection	IBD_Outcome
LLM:red_and_processed_meat	red and processed meat	Food
LLM:red_cabbage_juice	red cabbage juice	Food
LLM:red_grape_skin	red grape skin	Food
LLM:red_meat	red meat	Food
LLM:red_meat_diet	red meat diet	Food
LLM:red_wine_extract	red wine extract	Food
LLM:red_wine_phenolic_compounds_extract	red wine phenolic compounds extract	Food
LLM:reduced-fat_diet	reduced-fat diet	Food
LLM:reduced_sulfur_diet	reduced sulfur diet	Food
LLM:refined_photobiomodulation_therapy	refined photobiomodulation therapy	Food
LLM:regular_chow	regular chow	Food
LLM:rehmannia_glutinosa_polysaccharide	Rehmannia glutinosa polysaccharide	Bioactive
LLM:remission	remission	IBD_Outcome
LLM:remitting_inflammatory_bowel_disease	remitting inflammatory bowel disease	IBD_Outcome
LLM:resistant_maltodextrin	resistant maltodextrin	Food
LLM:resistant_starch	resistant starch	Food
LLM:resistant_starch_and_tannic_acid_mixture	resistant starch and tannic acid mixture	Bioactive
LLM:resistant_starch_nanoparticles	resistant starch nanoparticles	Food
LLM:resistant_starch_type_2	Resistant starch type 2	Food
LLM:resistant_starch_type_5	Resistant starch type 5	Food
LLM:resolvin_d1	Resolvin D1	Food
LLM:resolvin_d2	Resolvin D2	Food
LLM:resolvin_e2	resolvin E2	Bioactive
LLM:resveratrol	resveratrol	Bioactive
LLM:resveratrol-loaded_biotin-modified_starch_nanoparticles	resveratrol-loaded biotin-modified starch nanoparticles	Food
LLM:resveratrol-loaded_mesona_chinensis_polysaccharides_nanoparticles	resveratrol-loaded Mesona chinensis polysaccharides nanoparticles	Bioactive
LLM:resveratrol_metabolite	resveratrol metabolite	Bioactive
LLM:retinoic_acid	retinoic acid	Bioactive
LLM:retrograded_starch-taxifolin_complex	retrograded starch-taxifolin complex	Food
LLM:reuterin	reuterin	Bioactive
LLM:rhabdochlamydia	Rhabdochlamydia	Microbe
LLM:rhamnogalacturonan	rhamnogalacturonan	Food
LLM:rhamnolipid_fullerene_nanocomposites	rhamnolipid/fullerene nanocomposites	Food
LLM:rhein	rhein	Food
LLM:rheum_officinale_leaf_juice	Rheum officinale leaf juice	Food
LLM:rheum_officinale_polysaccharide	rheum officinale polysaccharide	Bioactive
LLM:rheumatoid_arthritis	rheumatoid arthritis	IBD_Outcome
LLM:rhizobium_aegyptiacum	Rhizobium aegyptiacum	Food
LLM:rhodiola_crenulata_polysaccharide	Rhodiola crenulata polysaccharide	Bioactive
LLM:rhodococcus	Rhodococcus	Microbe
LLM:rhoifolin	Rhoifolin	Food
LLM:rhopilema_esculentum_polysaccharide	Rhopilema esculentum polysaccharide	Bioactive
LLM:rhubarb	Rhubarb	Food
LLM:rhubarb_peony_decoction	Rhubarb Peony Decoction	Food
LLM:riboflavin	riboflavin	Bioactive
LLM:rice_bran	rice bran	Food
LLM:rice_protein	rice protein	Food
LLM:rice_protein_peptides	rice protein peptides	Bioactive
LLM:rickettsiales	Rickettsiales	Microbe
LLM:rikenella	Rikenella	Microbe
LLM:rikenellaceae_rc9_gut_group	Rikenellaceae_RC9_gut_group	Microbe
LLM:ripened_pu-erh_tea	ripened Pu-erh tea	Food
LLM:romboutsia	Romboutsia	Microbe
LLM:romboutsia_ilealis	Romboutsia ilealis	Microbe
LLM:rosa_laevigata_polysaccharides	Rosa laevigata polysaccharides	Bioactive
LLM:rosa_roxburghii_tratt	Rosa roxburghii Tratt	Food
LLM:rosa_roxburghii_tratt_fruit_extract	Rosa roxburghii Tratt Fruit extract	Food
LLM:rosa_roxburghii_tratt_fruit_polyphenols_nanogel	Rosa roxburghii Tratt fruit polyphenols nanogel	Bioactive
LLM:rosacea	rosacea	IBD_Outcome
LLM:rosavin	Rosavin	Food
LLM:roseburia_intestinalis_extracellular_vesicles	Roseburia intestinalis extracellular vesicles	Bioactive
LLM:roseburia_inulivorans	Roseburia inulivorans	Microbe
LLM:rosmarinic_acid	rosmarinic acid	Bioactive
LLM:rothia_dentocariosa	Rothia dentocariosa	Microbe
LLM:royal_jelly	royal jelly	Food
LLM:rubidium_salt	rubidium salt	Food
LLM:ruminiclostridium_9	Ruminiclostridium_9	Microbe
LLM:ruminoclostridium_1	Ruminoclostridium_1	Microbe
LLM:ruminococcaceae-nk4a214	Ruminococcaceae-NK4A214	Microbe
LLM:ruminococcaceae_gemmiger	Ruminococcaceae Gemmiger	Microbe
LLM:ruminococcaceae_ucg-002	Ruminococcaceae UCG-002	Microbe
LLM:ruminococcaceae_ucg-013	Ruminococcaceae UCG-013	Microbe
LLM:ruminococcaceae_ucg-014	Ruminococcaceae UCG-014	Microbe
LLM:ruminococcoides_intestinale	Ruminococcoides intestinale	Microbe
LLM:ruminococcus_1	Ruminococcus_1	Microbe
LLM:ruminococcus_albus_bromii	Ruminococcus albus/bromii	Microbe
LLM:ruminococcus_b_gnavus	Ruminococcus_B gnavus	Microbe
LLM:ruminococcus_e_phage	Ruminococcus_E phage	Microbe
LLM:ruminococcus_gnavus_group	Ruminococcus gnavus group	Microbe
LLM:ruminococcus_obeum	Ruminococcus obeum	Microbe
LLM:rutaecarpine	rutaecarpine	Food
LLM:rutin	rutin	Bioactive
LLM:s-allyl-l-cysteine	S-allyl-L-cysteine	Bioactive
LLM:s100a8_a9	S100a8/a9	Food
LLM:s24-7	S24-7	Microbe
LLM:saccharibacteria	Saccharibacteria	Microbe
LLM:saccharin	saccharin	Food
LLM:saccharina_japonica_cellulose	Saccharina japonica cellulose	Bioactive
LLM:saccharina_japonica_extract	Saccharina japonica extract	Food
LLM:saccharina_japonica_soluble_dietary_fiber	Saccharina japonica soluble dietary fiber	Food
LLM:saccharomyces	Saccharomyces	Microbe
LLM:saccharomyces_boulardii	Saccharomyces boulardii	Microbe
LLM:saccharomyces_boulardii_beta-glucan	Saccharomyces boulardii β-glucan	Bioactive
LLM:saccharomyces_boulardii_cell-free_supernatant	Saccharomyces boulardii cell-free supernatant	Bioactive
LLM:saccharomyces_boulardii_cncm_i-745	Saccharomyces boulardii CNCM I-745	Microbe
LLM:saccharomyces_boulardii_heat-inactivated_cells	Saccharomyces boulardii heat-inactivated cells	Microbe
LLM:saccharomyces_boulardii_postbiotics	Saccharomyces boulardii postbiotics	Bioactive
LLM:saccharomyces_cerevisiae_fermentation_product	Saccharomyces cerevisiae fermentation product	Food
LLM:saccharomyces_cerevisiae_i4	Saccharomyces cerevisiae I4	Microbe
LLM:saccharomyces_cerevisiae_qhnld8l1	Saccharomyces cerevisiae QHNLD8L1	Microbe
LLM:saccharomyces_paradoxus	Saccharomyces paradoxus	Microbe
LLM:safflower_polysaccharide	Safflower polysaccharide	Bioactive
LLM:safflower_seed_meal	Safflower seed meal	Food
LLM:saffron	saffron	Food
LLM:sage_oil	sage oil	Food
LLM:sagittaria_sagittifolia_l_polysaccharide	Sagittaria sagittifolia L. polysaccharide	Bioactive
LLM:saireito	Saireito	Food
LLM:sakuranetin	Sakuranetin	Food
LLM:salicylic_acid	salicylic acid	Bioactive
LLM:salidroside	salidroside	Bioactive
LLM:saligenin	saligenin	Bioactive
LLM:salmonella_typhimurium_infection	Salmonella typhimurium infection	IBD_Outcome
LLM:sanghuangporus_polyphenol_extract	Sanghuangporus polyphenol extract	Bioactive
LLM:sanguinarine	Sanguinarine	Food
LLM:sanguinarine_chloride_hydrate	sanguinarine chloride hydrate	Bioactive
LLM:sanshool	sanshool	Bioactive
LLM:saposhnikovia_divaricata_root_extract	Saposhnikovia divaricata root extract	Food
LLM:sarcodon_aspratus_ethanol_extract	Sarcodon aspratus ethanol extract	Food
LLM:sargassum_fusiforme-derived_exosome-like_nanoparticles	Sargassum fusiforme-derived exosome-like nanoparticles	Food
LLM:sargassum_fusiforme_polysaccharide_fermented_with_lactobacillus_acidophilus	Sargassum fusiforme polysaccharide fermented with Lactobacillus acidophilus	Bioactive
LLM:sargassum_horneri_fucoidan	Sargassum horneri fucoidan	Food
LLM:sargassum_horneri_polysaccharide	Sargassum horneri polysaccharide	Bioactive
LLM:sargentodoxa_cuneata_aqueous_extract	Sargentodoxa cuneata aqueous extract	Food
LLM:satsuma_citrus_polysaccharide	Satsuma citrus polysaccharide	Bioactive
LLM:sauchinone	sauchinone	Food
LLM:saururus_chinensis_polysaccharide_scpe-ii	Saururus chinensis polysaccharide SCPE-II	Bioactive
LLM:saussurea_costus	Saussurea costus	Food
LLM:scardovia	Scardovia	Microbe
LLM:scfa-producing_bacteria	SCFA-producing bacteria	Microbe
LLM:scfa_mix	SCFA mix	Food
LLM:schisandra_chinensis_pectin_polysaccharide	Schisandra chinensis pectin polysaccharide	Bioactive
LLM:schisandra_chinensis_polysaccharide	Schisandra chinensis polysaccharide	Bioactive
LLM:schisandrin	Schisandrin	Food
LLM:schisandrin_b	Schisandrin B	Food
LLM:schistosoma_japonicum_eggs	Schistosoma japonicum eggs	Food
LLM:schizonepetae_spica_methanol_extract	Schizonepetae Spica methanol extract	Food
LLM:scopoletin	scopoletin	Food
LLM:scorias_spongiosa_polysaccharide	Scorias spongiosa polysaccharide	Bioactive
LLM:scutellaria_baicalensis	Scutellaria baicalensis	Food
LLM:scutellaria_baicalensis-associated_bacteria	Scutellaria baicalensis-associated bacteria	Microbe
LLM:scutellaria_baicalensis-coptis_chinensis_herb_pair	Scutellaria baicalensis-Coptis chinensis herb pair	Food
LLM:scutellaria_baicalensis_georgi_polysaccharide	Scutellaria baicalensis Georgi polysaccharide	Bioactive
LLM:scutellaria_barbata_polysaccharide	Scutellaria barbata polysaccharide	Bioactive
LLM:scutellaria_radix	Scutellaria Radix	Food
LLM:scutellarin	scutellarin	Bioactive
LLM:scytosiphon_lomentaria_fucoidan	Scytosiphon lomentaria fucoidan	Food
LLM:sea_buckthorn_berries_extract	Sea buckthorn berries extract	Food
LLM:sea_buckthorn_fermented_milk_with_lactiplantibacillus_plantarum_yhg-87	Sea buckthorn fermented milk with Lactiplantibacillus plantarum YHG-87	Food
LLM:sea_buckthorn_pericarp_polysaccharide	sea buckthorn pericarp polysaccharide	Bioactive
LLM:sea_buckthorn_polysaccharide	sea buckthorn polysaccharide	Bioactive
LLM:sea_buckthorn_polysaccharides	sea buckthorn polysaccharides	Bioactive
LLM:sea_conch_peptide_hydrolysate	sea conch peptide hydrolysate	Bioactive
LLM:sea_cucumber_ovum_hydrolysates	sea cucumber ovum hydrolysates	Food
LLM:sea_cucumber_peptide	sea cucumber peptide	Bioactive
